term_type,term,n_yes,repeat_rate_yes,repeat_rate_no,expected_value_yes,expected_value_no,expected_value_difference,corr_with_expected_value,n_returners_yes,mean_log_amount_yes,mean_log_amount_no,log_amount_difference,corr_with_log_amount_returners
project-plus-gift-size,SCHOOL_STATE x gift_decile=AK | 3,1027,0.124634858812074,0.1396966355669957,5.5963680623174294,20.27349442446435,-14.67712636214692,-0.0008395533948061336,128,3.547043682935704,3.9284419758687577,-0.3813982929330537,-0.0064664000768075575
project-plus-gift-size,SCHOOL_STATE x gift_decile=AZ | 3,15602,0.14216126137674656,0.1396714524967985,5.695750544801949,20.3726772829213,-14.676926738119349,-0.003261175864964068,2218,3.401652802906331,3.9321856791949417,-0.5305328762886106,-0.03731295587702554
project-plus-gift-size,SCHOOL_STATE x gift_decile=CT | 2,2084,0.1482725527831094,0.13968116211073467,5.614606525911708,20.2806767299392,-14.666070204027491,-0.0011947531581811839,309,3.2975390929808306,3.9289275044057828,-0.6313884114249522,-0.016627392061263357
project-plus-gift-size,SCHOOL_STATE x gift_decile=CO | 3,7827,0.11115369873514756,0.1397933974481574,5.657660661811677,20.319714391679312,-14.662053729867635,-0.00231168417941042,870,3.545232372686138,3.929389259159173,-0.3841568864730349,-0.016959436071216947
project-only,SCHOOL_STATE x CATEGORY=SD | Books,790,0.17721518987341772,0.13967571338324689,34.88294936708861,20.261149826947566,14.62179954014104,0.0007336016672344885,140,4.108888897124961,3.9281959721811996,0.18069292494376166,0.0032038734554775505
project-only,SUBJECT_CATEGORY x CATEGORY=Social Sciences | Trips,1643,0.14181375532562385,0.13968784409001544,34.86823493609251,20.255373769048056,14.612861167044457,0.0010570950738089438,233,4.277314023690745,3.9280097969444108,0.3493042267463342,0.007988861988533165
project-plus-gift-size,SCHOOL_STATE x gift_decile=CO | 2,2262,0.1246684350132626,0.13970523392195577,5.680234305923961,20.281819494068753,-14.601585188144792,-0.0012392072279161742,282,3.4022782352493723,3.928772739506255,-0.5264945042568825,-0.013246043187651687
project-plus-gift-size,SCHOOL_STATE x gift_decile=NV | 2,1239,0.15012106537530268,0.13968346752213479,5.67454398708636,20.274892999218295,-14.600349012131936,-0.0009172750948134978,186,3.275659918653738,3.928683091537441,-0.653023172883703,-0.013345107631623264
project-plus-gift-size,SCHOOL_STATE x gift_decile=DC | 2,1332,0.13363363363363365,0.13969320587978762,5.678318318318318,20.27552061934109,-14.597202301022772,-0.0009508523447781146,178,3.467671552369357,3.928552231376484,-0.4608806790071269,-0.009213853202622663
project-plus-gift-size,SCHOOL_STATE x gift_decile=GA | 1,2271,0.0977542932628798,0.13973366603032797,5.689819462791721,20.281870385558125,-14.592050922766404,-0.0012408566931728148,222,3.3957534805289646,3.9286726220049513,-0.5329191414759866,-0.011897312202938192
project-plus-gift-size,SCHOOL_STATE x gift_decile=UT | 3,4637,0.12270864783265042,0.13972605031161905,5.7209618287686,20.297845309823163,-14.576883481054562,-0.0017702775455890258,569,3.454920790931047,3.929175619043547,-0.4742548281125001,-0.016940589422225143
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Team Sports | 3,4730,0.10909090909090909,0.1397567161418812,5.741727272727273,20.29842960260291,-14.556702329875636,-0.0017854279055961382,516,3.5787593106973983,3.928879585668245,-0.3501202749708465,-0.011910801942580483
project-plus-gift-size,SCHOOL_STATE x gift_decile=KY | 3,3713,0.11607864260705629,0.13973018075112248,5.744360355507676,20.291549224340486,-14.547188868832809,-0.0015812221603352218,431,3.5741615017294404,3.9287872517475497,-0.35462575001810936,-0.011027299088150293
project-plus-gift-size,SCHOOL_STATE x gift_decile=DC | 3,6152,0.1293888166449935,0.13971892913338962,5.762630039011703,20.3079947150419,-14.545364676030196,-0.002033939327934434,796,3.5164503391141535,3.9293708984115927,-0.4129205592974392,-0.017438923883470656
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Mathematics | 2,19867,0.13001459707051896,0.139779411179751,5.863229476015503,20.4004134039834,-14.537183927967897,-0.003641349984421698,2583,3.3037592085904204,3.933680517288272,-0.6299213086978517,-0.04778041291096319
project-plus-gift-size,SCHOOL_STATE x gift_decile=MA | 2,3561,0.13675933726481326,0.1396943094143059,5.762055602358888,20.290493046934756,-14.528437444575868,-0.0015465770603015567,487,3.32896047310551,3.929250267651978,-0.6002897945464682,-0.019840164496619926
project-plus-gift-size,SCHOOL_STATE x gift_decile=NE | 3,1406,0.11308677098150782,0.1397068170873044,5.749345661450924,20.275975448390025,-14.5266297869391,-0.0009721682117986182,159,3.503240368049797,3.9285043696378668,-0.42526400158806954,-0.00803551416417519
project-plus-gift-size,SCHOOL_STATE x gift_decile=CT | 0,3647,0.1310666301069372,0.13970406899328747,5.773054565396216,20.291054707619626,-14.51800014222341,-0.0015639853277596859,478,2.9428073332849634,3.9298459372043197,-0.9870386039193564,-0.03232022772071711
project-plus-gift-size,SCHOOL_STATE x gift_decile=CO | 1,1661,0.07224563515954245,0.13974144399182784,5.770752558699578,20.277677779876136,-14.506925221176559,-0.0010551601575001096,120,3.5687748890804625,3.928423185421551,-0.3596482963410885,-0.005904093682743746
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Literature & Writing | 3,66645,0.126416085227699,0.14011269106982838,6.246666366569135,20.71353431996628,-14.466867953397143,-0.00656399214270995,8425,3.5313898364624765,3.9396978714245874,-0.4083080349621109,-0.055384108335228936
project-plus-gift-size,CATEGORY x gift_decile=Supplies | 3,180922,0.13026055427200672,0.1405528321309889,7.026526569460873,21.478838982681985,-14.452312413221112,-0.010504696274152282,23567,3.548871541162557,3.9604769092468337,-0.4116053680842766,-0.0909321063850354
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Visual Arts | 2,6523,0.12831519239613676,0.1397239683926742,5.90020542695079,20.310086984789287,-14.409881557838496,-0.0020746835043651724,837,3.3653456365796535,3.9298482081806756,-0.5645025716010221,-0.024445316468127365
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Health & Wellness | 3,9017,0.12509703892647223,0.1397507271505708,5.973267162027281,20.32651309010707,-14.35324592807979,-0.0024282696290232443,1128,3.5498989064863085,3.929701929494814,-0.37980302300850566,-0.019084006380823082
project-only,SCHOOL_STATE x CATEGORY=NY | Supplies,56765,0.16189553422002995,0.13908921776422023,34.23522822161543,19.888921128808832,14.346307092806597,0.006021632133697368,9190,4.116944470240378,3.9223440029673555,0.19460046727302283,0.02753251878255376
project-plus-gift-size,GRADE_LEVEL x gift_decile=Grades 6-8 | 3,90728,0.1282514769420686,0.14019174698072076,6.526029560885283,20.869899644540126,-14.343870083654842,-0.007549709145779352,11636,3.5252487313700227,3.9444710930315225,-0.41922236166149984,-0.06646064168186928
project-plus-gift-size,CATEGORY x gift_decile=Books | 3,98943,0.13101482671841364,0.1401065485623039,6.580798944847033,20.924527696746246,-14.343728751899214,-0.00786833194425331,12963,3.5414291748134117,3.9456731067371598,-0.4042439319237481,-0.06748657074950001
project-plus-gift-size,GRADE_LEVEL x gift_decile=Grades PreK-2 | 2,52795,0.13666066862392273,0.13976546455328426,6.277170375982575,20.617537344539347,-14.340366968556772,-0.005810326790062173,7215,3.3888029020201795,3.941516217741548,-0.5527133157213684,-0.06952255578637209
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Literacy | 2,40676,0.13870587078375454,0.13970837027221672,6.210258137476645,20.536695920057007,-14.326437782580362,-0.005109735458594476,5642,3.3799828009066775,3.9387437222059694,-0.5587609212992919,-0.062317304345145944
project-plus-gift-size,GRADE_LEVEL x gift_decile=Grades 6-8 | 2,25430,0.13436885568226503,0.13975294578000652,6.111289815178923,20.4353968838588,-14.324107068679877,-0.0040540649044787,3417,3.3585852559723985,3.9348153133775807,-0.5762300574051822,-0.050201031711533665
project-plus-gift-size,SCHOOL_STATE x gift_decile=MO | 3,9635,0.12122470160871822,0.1397723213433255,6.029599377270369,20.330391509857954,-14.300792132587585,-0.0025005711115552165,1168,3.5079224809510627,3.929915918225506,-0.4219934372744434,-0.021575196721080953
project-plus-gift-size,GRADE_LEVEL x gift_decile=Grades 3-5 | 2,44484,0.13416059706860894,0.13980589878331676,6.269808695261217,20.561269147374897,-14.29146045211368,-0.005325721989677406,5968,3.3463535878847273,3.940040165302283,-0.5936865774175559,-0.06806097248000366
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Applied Sciences | 2,7264,0.12871696035242292,0.1397265436004317,6.030163821585903,20.314615300160032,-14.284451478574129,-0.0021699233620584603,935,3.3772317838761796,3.929995397926783,-0.5527636140506034,-0.025295392445225773
project-plus-gift-size,GRADE_LEVEL x gift_decile=Grades 9-12 | 3,72658,0.12110159927330783,0.14033748439393778,6.463987585675356,20.747696914677903,-14.283709329002548,-0.006757201560312655,8799,3.5420474815697474,3.9398993566006393,-0.3978518750308919,-0.055115387207959374
project-plus-gift-size,SCHOOL_STATE x gift_decile=MD | 3,10883,0.11412294404116512,0.139819124927012,6.056251033722319,20.338573312561948,-14.28232227883963,-0.00265338426152791,1242,3.5658502299435724,3.9297802062493883,-0.3639299763058159,-0.019184598887969327
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Civics & Government | 3,1971,0.1293759512937595,0.13969889730570587,5.99974632166413,20.279555344245647,-14.279809022581517,-0.0011313387676476522,255,3.5405202018485347,3.9286084107857238,-0.3880882089371891,-0.009285125670753385
project-plus-gift-size,SCHOOL_STATE x gift_decile=WA | 2,3212,0.12235367372353674,0.1397153194785222,6.022643212951432,20.28774996145938,-14.265106748507947,-0.0014423300662065631,393,3.427863930881408,3.928933549749266,-0.5010696188678581,-0.014879283677967519
project-plus-gift-size,SCHOOL_STATE x gift_decile=CA | 4,22544,0.11231369765791341,0.13997863408051578,6.163171132008516,20.415479261938675,-14.252308129930158,-0.0038005327829408555,2532,3.502256608448894,3.931890642868409,-0.42963403441951487,-0.032267773289287614
project-plus-gift-size,SCHOOL_STATE x gift_decile=VA | 1,1974,0.08206686930091185,0.13974225105693774,6.041276595744682,20.279537179612124,-14.238260583867442,-0.0011289044027988652,162,3.152817084218475,3.9286971324882622,-0.7758800482697872,-0.014798115591787751
project-plus-gift-size,SCHOOL_STATE x gift_decile=RI | 3,2001,0.14042978510744628,0.13968877608557334,6.054857571214393,20.279702977051514,-14.22484540583712,-0.0011355206443221496,281,3.4843620157118473,3.928694360386011,-0.4443323446741636,-0.011159110550829816
project-plus-gift-size,SCHOOL_STATE x gift_decile=PA | 3,16301,0.12373474019998773,0.13981096789836686,6.159476105760382,20.37393867178576,-14.214462566025375,-0.0032278669398939017,2017,3.5487402143040616,3.930837993657728,-0.3820977793536664,-0.02563539070236351
project-plus-gift-size,CATEGORY x gift_decile=Other | 2,15594,0.13511607028344236,0.13972277098249106,6.157906245992049,20.369256628323498,-14.21135038233145,-0.0031569222047112193,2107,3.391031922133996,3.932063639594173,-0.5410317174601769,-0.03709387100128048
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Social Sciences | 2,1538,0.13459037711313393,0.13969310231871443,6.085916775032509,20.276624965317183,-14.190708190284674,-0.0009932368539994365,207,3.3727191104289918,3.928661908083372,-0.5559427976543803,-0.011984975521515307
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=ESL | 2,1728,0.1423611111111111,0.13968732135035006,6.093848379629629,20.27786972589111,-14.184021346261481,-0.0010522590987659048,246,3.320751362904912,3.928776399585991,-0.6080250366810791,-0.014288372249329604
project-plus-gift-size,CATEGORY x gift_decile=Books | 2,27466,0.13809801208767203,0.13970999164990855,6.302373115852327,20.446628455683932,-14.144255339831606,-0.004158342174157224,3793,3.389406570999597,3.9351506465305794,-0.5457440755309824,-0.05006110280863428
project-plus-gift-size,SCHOOL_STATE x gift_decile=NC | 2,6928,0.14232101616628176,0.13968098328446185,6.169786374133949,20.311932850386256,-14.142146476252307,-0.0020981963188862946,986,3.379219898201586,3.930082747869145,-0.5508628496675589,-0.025884586684051563
project-plus-gift-size,SCHOOL_STATE x gift_decile=NJ | 2,3194,0.16217908578584847,0.13965610910154672,6.1700688791484035,20.287412084008558,-14.117343204860155,-0.0014233906420907565,518,3.2682323866414795,3.929416731940749,-0.6611843452992696,-0.022536418020383257
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=College & Career Prep | 3,4823,0.12108646070910221,0.13973115683787948,6.187932821895086,20.298058649761774,-14.110125827866689,-0.0017475470619254592,584,3.54841867263145,3.9290176889730066,-0.3805990163415567,-0.013772851848796109
project-plus-gift-size,SCHOOL_STATE x gift_decile=OK | 2,2431,0.13039901275195392,0.13969994703746322,6.1745865898807075,20.282407093916362,-14.107820504035654,-0.0012411749511425608,317,3.448665205137189,3.9287851085954597,-0.4801199034582706,-0.012806246593124798
project-plus-gift-size,SCHOOL_STATE x gift_decile=Missing | 3,1480,0.11216216216216217,0.13970836596600758,6.212912162162162,20.276155883346384,-14.063243721184222,-0.0009655900746180243,166,3.5153656140997893,3.928507571273017,-0.41314195717322777,-0.007976360717464666
project-plus-gift-size,CATEGORY x gift_decile=Missing | 3,1480,0.11216216216216217,0.13970836596600758,6.212912162162162,20.276155883346384,-14.063243721184222,-0.0009655900746180243,166,3.5153656140997893,3.928507571273017,-0.41314195717322777,-0.007976360717464666
project-plus-gift-size,GRADE_LEVEL x gift_decile=Missing | 3,1480,0.11216216216216217,0.13970836596600758,6.212912162162162,20.276155883346384,-14.063243721184222,-0.0009655900746180243,166,3.5153656140997893,3.928507571273017,-0.41314195717322777,-0.007976360717464666
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Missing | 3,1480,0.11216216216216217,0.13970836596600758,6.212912162162162,20.276155883346384,-14.063243721184222,-0.0009655900746180243,166,3.5153656140997893,3.928507571273017,-0.41314195717322777,-0.007976360717464666
project-plus-gift-size,SCHOOL_STATE x gift_decile=ID | 3,1740,0.13448275862068965,0.13969366750748477,6.2267183908045975,20.277841426903578,-14.05112303609898,-0.0010460101436035524,234,3.4058724361103225,3.9286859993429384,-0.5228135632326159,-0.011982768538432415
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Character Education | 2,1599,0.1294559099437148,0.13969705616919198,6.243364602876798,20.27690980124676,-14.03354519836996,-0.0010015118031260184,207,3.427223829046588,3.9286244338603304,-0.5014006048137425,-0.010809158784896305
project-plus-gift-size,CATEGORY x gift_decile=Supplies | 2,49951,0.1353926848311345,0.13979133609545702,6.562144902003964,20.591422903476445,-14.02927800147248,-0.005532795716260508,6763,3.3805202177093223,3.9408581551349355,-0.5603379374256132,-0.06829059085228627
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=History & Geography | 3,11781,0.13309566250742721,0.13972567870534447,6.328052796876325,20.34305975329638,-14.015006956420056,-0.0027084480636775216,1568,3.522058323447205,3.930405162479576,-0.408346839032371,-0.024173540272820503
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Extracurricular | 3,2192,0.10812043795620438,0.13972158069834104,6.269279197080292,20.280745834942298,-14.011466637862007,-0.0011706001028745888,237,3.5651809288732355,3.928565791691223,-0.36338486281798765,-0.008381876109343685
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Gym & Fitness | 0,3522,0.10278250993753549,0.13974983072194652,6.286763202725724,20.289371664943697,-14.002608462217975,-0.0014824300973079057,362,2.929577135457855,3.929481362315342,-0.9999042268574874,-0.028498548324971076
project-plus-gift-size,SCHOOL_STATE x gift_decile=GA | 3,14573,0.12228093048788856,0.13980789007245317,6.369322033898305,20.36104513514308,-13.991723101244775,-0.0030053770885615544,1782,3.572136681277869,3.9303989740906675,-0.3582622928127983,-0.02260153208066074
project-plus-gift-size,SCHOOL_STATE x gift_decile=KS | 3,2839,0.13455442057062345,0.13969623179793356,6.315244804508629,20.284894001471717,-13.969649196963086,-0.001328029327562075,382,3.5354355845247447,3.928778666242233,-0.3933430817174881,-0.011515924618375015
project-plus-gift-size,SCHOOL_STATE x gift_decile=GA | 2,3995,0.1344180225281602,0.1396992459548985,6.325031289111389,20.29237723251094,-13.96734594339955,-0.0015746903970894144,537,3.3593863480393114,3.9292957410125813,-0.5699093929732699,-0.019777741073574225
project-plus-gift-size,SCHOOL_STATE x gift_decile=TX | 3,27955,0.12419960651046325,0.13989287068148734,6.484835270971204,20.44748141818812,-13.962646147216915,-0.004140855099889654,3472,3.530938326429135,3.9329123517127877,-0.40197402528365256,-0.03529734131086562
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=ESL | 3,6550,0.13435114503816795,0.13970572505132,6.348303816793893,20.308902938005815,-13.96059912121192,-0.002014140365939807,880,3.538863660418589,3.929420704018227,-0.3905570435996384,-0.017340504964678025
project-plus-gift-size,SCHOOL_STATE x gift_decile=CO | 0,4724,0.11790855207451312,0.1397372749830395,6.34739415749365,20.29705951506928,-13.949665357575629,-0.0017098896597118605,557,2.919181170790403,3.930148992914122,-1.0109678221237188,-0.03573009889920884
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Early Development | 3,10809,0.1261911370154501,0.13975745290602173,6.387680636506615,20.33641144468132,-13.948730808174705,-0.0025826285346119185,1364,3.5611373335972947,3.929949679861085,-0.3688123462637902,-0.02037034662531523
project-plus-gift-size,CATEGORY x gift_decile=Other | 3,55118,0.1270365397873653,0.14002129738978505,6.682687869661454,20.622752901745564,-13.94006503208411,-0.005767871000521791,7002,3.548949032805601,3.9373056714417634,-0.38835663863616254,-0.04814006251646192
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Health & Life Science | 2,4468,0.14033124440465533,0.13968813129670551,6.362710384959714,20.2953685239528,-13.932658138993085,-0.001660985131791936,627,3.4202888296234657,3.9293393327592607,-0.509050503135795,-0.019085932241323756
project-plus-gift-size,SCHOOL_STATE x gift_decile=OH | 3,10001,0.12208779122087791,0.13977146269557753,6.401267873212679,20.331098164090175,-13.929830290877497,-0.0024813257203670997,1221,3.5320420082719695,3.929892308566461,-0.39785030029449153,-0.020795377871937196
project-plus-gift-size,SCHOOL_STATE x gift_decile=AR | 3,2992,0.1266711229946524,0.13970754836121593,6.360825534759359,20.285823050693843,-13.924997515934484,-0.001358939008240926,379,3.5555497577014843,3.928749409772899,-0.3731996520714147,-0.010883250264701869
project-plus-gift-size,SCHOOL_STATE x gift_decile=IN | 2,3052,0.15301441677588468,0.13967058111222752,6.362273918741809,20.2862089294304,-13.923935010688592,-0.0013723732589095347,467,3.3896334152717276,3.9291161642060417,-0.5394827489343141,-0.017461046458934204
project-plus-gift-size,CATEGORY x gift_decile=Trips | 3,11122,0.1292033806869268,0.13974381799183655,6.450591620212192,20.338120127960508,-13.887528507748316,-0.0026080699078853318,1437,3.524192018103538,3.9302165319124645,-0.40602451380892646,-0.02301513685242882
project-only,SUBJECT_CATEGORY x GRADE_LEVEL=Extracurricular | Grades 3-5,2132,0.13883677298311445,0.13969030729788384,34.13979362101313,20.25277815164583,13.887015469367302,0.0011442297951156622,296,4.129674187704096,3.928081877935982,0.20159230976811449,0.005196099832120491
project-plus-gift-size,SCHOOL_STATE x gift_decile=CA | 3,80073,0.12815805577410613,0.14013408702510846,6.895387334057672,20.782063869262497,-13.886676535204826,-0.0068841696713613345,10262,3.5583739986557164,3.9413237172066298,-0.3829497185509134,-0.05714834410460524
project-plus-gift-size,SCHOOL_STATE x gift_decile=ME | 3,2931,0.13203684749232344,0.13969987738253262,6.406035482770386,20.285367153654402,-13.879331670884017,-0.0013406229740575988,387,3.5228231832340353,3.9288014242150275,-0.4059782409809922,-0.011963279451921148
project-plus-gift-size,SCHOOL_STATE x gift_decile=MO | 2,2676,0.1266816143497758,0.139705622930698,6.418464125560539,20.283708699842343,-13.865244574281803,-0.0012797539848715324,339,3.4128212479153515,3.9288605843178583,-0.5160393364025069,-0.014233421236025215
project-plus-gift-size,SCHOOL_STATE x gift_decile=VA | 3,12198,0.11624856533858009,0.1398227909722436,6.486886374815543,20.344881459638362,-13.857995084822818,-0.00272482500000018,1418,3.556908738059258,3.930036092995031,-0.373127354935773,-0.02101076604416269
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Environmental Science | 2,5626,0.13597582651972984,0.13969917597870543,6.467856381087806,20.302593686749184,-13.834737305661378,-0.0018502444090334213,765,3.401771618105313,3.9296202326685634,-0.5278486145632506,-0.021855419462048206
project-plus-gift-size,GRADE_LEVEL x gift_decile=Grades 9-12 | 4,15785,0.10997782705099779,0.13990851934073767,6.54793031358885,20.367648891942498,-13.819718578353648,-0.0030885304617788217,1736,3.641099401740858,3.9299442851361466,-0.2888448833952886,-0.017986879164119687
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Music | 2,5353,0.13992153932374368,0.13968888614136357,6.486867177283766,20.300790864313097,-13.81392368702933,-0.0018021940425021336,749,3.405911490855805,3.9295818128632085,-0.5236703220074035,-0.021455047197590348
project-plus-gift-size,SCHOOL_STATE x gift_decile=NM | 7,1046,0.1988527724665392,0.1396607565483375,34.066185468451245,20.25980975424657,13.806375714204673,0.0007970135100232703,208,4.689613308530627,3.927753958986786,0.7618593495438413,0.016463706611028167
project-plus-gift-size,SCHOOL_STATE x gift_decile=WI | 3,6938,0.12453156529259153,0.1397383812607973,6.507634765061978,20.310908325526572,-13.803273560464595,-0.0020493922190825613,864,3.5103696579626678,3.929481852244102,-0.4191121942814342,-0.018438885320592076
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Music | 3,19233,0.1291010242811834,0.1397847349607097,6.628107419539333,20.38921953207198,-13.761112112532647,-0.0033920125941941494,2483,3.5501781168744078,3.931421959537896,-0.3812438426634883,-0.028357326250727094
project-plus-gift-size,SCHOOL_STATE x gift_decile=CA | 2,21208,0.13905130139569974,0.13969580103915757,6.7276904941531495,20.400956992399237,-13.673266498246088,-0.003537543721260161,2949,3.345864311960133,3.9340371119738595,-0.5881728000137265,-0.04764062828267116
project-plus-gift-size,SCHOOL_STATE x gift_decile=NY | 3,38711,0.13616284776936788,0.13975391783002758,6.861765648007026,20.511497564059404,-13.649731916052378,-0.004751535119261046,5271,3.5392998776606146,3.9352064628207075,-0.3959065851600929,-0.04270489484684735
project-plus-gift-size,SCHOOL_STATE x gift_decile=WI | 2,2221,0.13687528140477262,0.13969236453053357,6.634169293111211,20.2805582849051,-13.646388991793891,-0.0011476085871246937,304,3.353516167995842,3.9288604758956636,-0.5753443078998215,-0.015028530291232347
project-plus-gift-size,SCHOOL_STATE x gift_decile=WV | 3,1834,0.1303162486368593,0.13969744077588808,6.632513631406762,20.278108986287382,-13.64559535488062,-0.0010428765876268815,239,3.5989218268946206,3.9285414185829044,-0.3296195916882838,-0.00763503015882324
project-plus-gift-size,CATEGORY x gift_decile=Visitors | 3,1909,0.12729177579884757,0.1397004466616393,6.633886851754846,20.278582702012873,-13.644695850258028,-0.0010638980905057374,243,3.559881992355838,3.9285773117062073,-0.3686953193503695,-0.008611259265193918
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Social Sciences | 3,5781,0.13700051894135962,0.13969669033469503,6.677484864210345,20.303027215675662,-13.625542351465317,-0.0018471320979602044,792,3.525968194048377,3.9293403154154496,-0.40337212136707246,-0.016992919569812286
project-only,SCHOOL_STATE x CATEGORY=NY | Other,15739,0.14962831183683842,0.13961640227085373,33.78105025732257,20.167159046166706,13.613891211155863,0.0030381268694743458,2355,4.039758029727988,3.927401687206605,0.11235634252138293,0.008140669689418317
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Early Development | 2,2927,0.13050905363853776,0.13970193935809108,6.677369320122993,20.284972646744887,-13.607603326621895,-0.0013134804087737038,382,3.401754457478111,3.928948378870871,-0.5271939213927599,-0.015434682190203174
project-only,SUBJECT_CATEGORY x GRADE_LEVEL=Music | Grades 9-12,13191,0.13001288757486165,0.1397490101899008,33.790185732696536,20.183285096564504,13.606900636132032,0.0027815790270225775,1715,3.983144537544732,3.9279658392213865,0.05517869832334554,0.0034153484109140236
project-plus-gift-size,SCHOOL_STATE x gift_decile=MI | 3,13394,0.12789308645662237,0.13976317888951614,6.754595341197551,20.350941237945495,-13.596345896747945,-0.002800593758342813,1713,3.5579270409727335,3.9303977089834916,-0.3724706680107581,-0.023041126579126478
project-plus-gift-size,SCHOOL_STATE x gift_decile=IL | 3,32503,0.149924622342553,0.13953285841185795,6.93069378211242,20.470552930615106,-13.539859148502686,-0.004325178318791531,4873,3.4854092616792314,3.9355608341776036,-0.45015157249837223,-0.04671831499500311
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Special Needs | 2,10875,0.12827586206896552,0.13974730522123724,6.814300689655173,20.334678436970062,-13.520377747314889,-0.002510910735220569,1395,3.3277643131301904,3.931073405776972,-0.6033090926467817,-0.033696928121793326
project-plus-gift-size,CATEGORY x gift_decile=Trips | 0,5460,0.08626373626373626,0.13982505656981467,6.832054945054946,20.300601847978264,-13.468546902923318,-0.0017745659330195142,471,2.991242166207733,3.9297471300657896,-0.9385049638580565,-0.030505518135803007
project-plus-gift-size,SCHOOL_STATE x gift_decile=NV | 3,4104,0.13523391812865498,0.13969795789434566,6.84095029239766,20.292100883549807,-13.451150591152146,-0.0015370040551728444,555,3.552776008941994,3.9289729447943507,-0.3761969358523567,-0.01327188095620617
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=History & Geography | 4,2117,0.12706660368445913,0.13970186576394403,6.892153991497402,20.279646135574545,-13.387492144077143,-0.001099187807972229,269,3.6427827847346284,3.928535073266925,-0.2857522885322967,-0.007021711890990238
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Performing Arts | 2,2309,0.1325249025552187,0.13969714199514963,6.916149848419229,20.280813469638773,-13.364663621219544,-0.0011459426747977071,306,3.406461641995615,3.9288104694950166,-0.5223488274994015,-0.013689002187121673
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Performing Arts | 3,8764,0.14445458694659974,0.13967002169439763,7.002555910543131,20.320622987681677,-13.318067077138547,-0.0022214354964642143,1266,3.536772597037944,3.9299320211736584,-0.39315942413571436,-0.02092388233638613
project-plus-gift-size,SCHOOL_STATE x gift_decile=AZ | 2,2662,0.12321562734785875,0.1397098214492958,6.971063110443276,20.28293570187761,-13.311872591434334,-0.0012254638103893897,328,3.399053120771263,3.9288567282644107,-0.5298036074931476,-0.014374290423433432
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Environmental Science | 3,19408,0.13592333058532563,0.13972366116209783,7.115789880461666,20.38591793863129,-13.270128058169625,-0.003285701714530865,2638,3.5635140758431025,3.931502030445047,-0.36798795460194444,-0.028205409327412667
project-plus-gift-size,SCHOOL_STATE x gift_decile=CT | 3,6712,0.13170441001191896,0.13971439095993066,7.050557210965435,20.307762553998188,-13.257205343032753,-0.0019360948214728587,884,3.559301742715293,3.9293657597560676,-0.37006401704077474,-0.016467816891289934
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=History & Geography | 0,8234,0.09582220063152781,0.1398575783668055,7.1055246538741805,20.316943101161247,-13.211418447287066,-0.0021362386903238965,789,2.929925717188875,3.9309013185665522,-1.0009756013776774,-0.04208852375218616
project-plus-gift-size,SCHOOL_STATE x gift_decile=SC | 2,3362,0.15853658536585366,0.1396600387662056,7.104134443783462,20.28705515686196,-13.182920713078499,-0.001363632150034585,533,3.390619343531003,3.9292328083011365,-0.5386134647701337,-0.01862204740755659
project-plus-gift-size,SUBJECT_CATEGORY x gift_decile=Character Education | 3,5316,0.13036117381489842,0.13971251257281075,7.184811888638073,20.298828767148752,-13.114016878510679,-0.0017049742897170355,693,3.55894878201263,3.9291314261837975,-0.3701826441711673,-0.014589947625229853
individual,"SUBJECT_SUBCATEGORY=Warmth, Care & Hunger",577,0.1854419410745234,0.13967722022978313,33.363240901213175,20.263000908539855,13.10023999267332,0.000561738963734648,107,4.172072637396596,3.9281933232263264,0.24387931417026953,0.0037806009292777106
