term_type,term,n_yes,share_yes,repeat_rate_yes,repeat_rate_no,difference_pp,corr_with_return,p_value,ci_low_pp,ci_high_pp,q_value,significant_fdr_05
project-plus-gift-size,GRADE_LEVEL=Grades 6-8 x gift_decile=1,35345,0.016387825577341,0.0452114867732352,0.1412635479973734,-9.605206122413822,-0.0351778875921756,0.0,-9.82682465386377,-9.38358759096387,0.0,True
project-plus-gift-size,SCHOOL_STATE=KS x gift_decile=8,734,0.0003403215157382,0.2356948228882834,0.139656779759282,9.603804312900138,0.0051098075875761,8.808876860185112e-10,6.5329036719430995,12.674704953857177,2.7602572879851893e-09,True
project-plus-gift-size,CATEGORY=Technology x gift_decile=1,86549,0.0401287286997678,0.0475799835931091,0.1435402261095962,-9.596024251648712,-0.0543270330784527,0.0,-9.745675369103347,-9.446373134194069,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=College & Career Prep x gift_decile=1,1860,0.0008623951216255,0.0440860215053763,0.1397719826778113,-9.568596117243503,-0.0081022282829046,1.159722163714498e-89,-10.502696500632071,-8.634495733854928,1.6273927319080618e-88,True
project-plus-gift-size,CATEGORY=Technology x gift_decile=8,53002,0.024574551739998,0.2328402701784838,0.1373426524231122,9.549761775537156,0.0426503731200281,0.0,9.186950681173217,9.912572869901105,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=History & Geography x gift_decile=1,5175,0.002399405781942,0.0444444444444444,0.1399185446798186,-9.547410023537422,-0.0134743004774088,6.624879443133469e-242,-10.110804417434506,-8.984015629640334,1.677003796291237e-240,True
project-plus-gift-size,SCHOOL_STATE=GA x gift_decile=8,3961,0.0018365306864294,0.2327695026508457,0.1395182047014548,9.325129794939096,0.0115171565315218,8.474079179176583e-44,8.008244248722418,10.642015341155764,6.753108777973438e-43,True
gift-size decile,first_gift_decile=1,195360,0.0905793069681525,0.0552723177723177,0.1480975046700764,-9.282518689775864,-0.0768516504349872,0.0,-9.395386526935912,-9.16965085261583,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=Environmental Science x gift_decile=6,732,0.0003393942091558,0.2308743169398907,0.1396585054534863,9.121581148640445,0.0048466212560907,4.746004884307397e-09,6.068510325141929,12.17465197213895,1.4215991428401043e-08,True
project-plus-gift-size,SCHOOL_STATE=NC x gift_decile=6,923,0.0004279519877743,0.2307692307692307,0.1396504691165154,9.111876165271536,0.0054362927755537,5.0504231286848064e-11,6.393338146260834,11.830414184282224,1.6935314958784636e-10,True
project-plus-gift-size,SUBJECT_CATEGORY=Extracurricular x gift_decile=1,738,0.000342176128903,0.048780487804878,0.1397205811007743,-9.094009329589625,-0.0048517273613592,2.0057629881261155e-30,-10.648842480896027,-7.5391761782832285,1.2156995388125893e-29,True
project-plus-gift-size,SCHOOL_STATE=MN x gift_decile=0,6869,0.0031848344572289,0.0496433250837094,0.1399771618877955,-9.033383680408615,-0.0146822177347151,2.904868801670517e-258,-9.549141925276276,-8.51762543554094,7.500371245913275e-257,True
project-plus-gift-size,SCHOOL_STATE=CA x gift_decile=6,3250,0.0015068731963886,0.2298461538461538,0.139553403846886,9.029274999926775,0.0101030901384023,2.19565643047646e-34,7.5820237280753595,10.476526271778203,1.4611301297655206e-33,True
project-plus-gift-size,SUBJECT_CATEGORY=Visual Arts x gift_decile=6,822,0.0003811230053635,0.22992700729927,0.1396550588553972,9.02719484438728,0.0050826836144395,7.750719277995077e-10,6.15021197294612,11.904177715828439,2.4432207439498914e-09,True
project-plus-gift-size,SCHOOL_STATE=NM x gift_decile=1,586,0.0002717008286411,0.0494880546075085,0.1397139780298469,-9.022592342233844,-0.0042895157179755,7.729358209761207e-24,-10.779249408114252,-7.265935276353429,4.210380358144184e-23,True
project-plus-gift-size,SUBJECT_CATEGORY=ESL x gift_decile=1,2906,0.001347376464217,0.0502408809359944,0.1398101470928251,-8.956926615683065,-0.0094776610233216,6.626761710370056e-108,-9.752500964045753,-8.161352267320385,1.0968140215497105e-106,True
project-plus-gift-size,SUBJECT_CATEGORY=Health & Life Science x gift_decile=1,7601,0.0035242286663847,0.0507827917379292,0.1400038991560979,-8.922110741816871,-0.0152518833332681,1.4821218559531437e-272,-9.41787090176695,-8.42635058186679,4.1596072087728443e-271,True
project-plus-gift-size,SCHOOL_STATE=CO x gift_decile=8,2347,0.0010881942744382,0.2288027268853856,0.139592385388851,8.921034149653458,0.0084844256191587,8.2480805314267485e-25,7.220936664226207,10.621131635080715,4.6499004218654725e-24,True
